player,date,elo_before,rolling_win_pct,last3_win_avg,surface_win_pct,rolling_ace_avg,rolling_minutes_avg,rolling_bp_save,current_elo,last5_1,last5_2,last5_3,last5_4,last5_5
Marcos Giron,2026-05-25,1500.744078022442,0.2,0.0,0.3,5.2,132.6,0.6194738594738595,1486.373376596364,0,0.0,0.0,0.0,0.0
Marcos Lee Chan Baratau,2024-09-14,1500.0,,,,,,,1483.3420235841595,0,,,,
Mariano Navone,2026-05-27,1633.6641964054415,0.7,0.6666666666666666,0.7,1.1,134.0,0.5807034632034631,1619.6438777182534,0,1.0,0.0,1.0,1.0
Marin Cilic,2026-05-26,1555.726188193608,0.5,0.3333333333333333,0.3,6.8,113.1,0.6928754578754578,1536.1381283818484,0,0.0,1.0,0.0,1.0
Marius Copil,2024-02-03,1500.0,,,,,,,1485.486838837213,0,,,,
Mark Lajal,2025-10-13,1532.881411944093,0.5555555555555556,0.3333333333333333,0.6,6.6,121.0,0.5136363636363637,1517.9965787111846,0,0.0,1.0,1.0,1.0
Marko Topo,2026-04-14,1464.982747079308,0.0,0.0,0.0,1.5,119.0,0.6550802139037433,1455.279765135095,0,0.0,0.0,,
Markus Molder,2025-01-31,1500.0,,,,,,,1516.0,1,,,,
Martin Antonio Vergara Del Puerto,2024-02-03,1500.0,,,,,,,1484.7701398146428,0,,,,
Martin Antonio Vergara del Puerto,2025-09-12,1500.0,,,,,,,1482.6118282345772,0,,,,
Martin Damm,2026-04-25,1539.4014851151564,0.5,0.3333333333333333,0.5,11.5,85.2,0.6225694444444445,1530.103740607045,0,1.0,0.0,0.0,1.0
Martin Klizan,2025-03-31,1500.0,,,,,,,1482.4345534939896,0,,,,
Martin Landaluce,2026-05-26,1512.663414204359,0.6,0.6666666666666666,0.3,3.4,115.6,0.6195238095238096,1528.8170649351196,1,0.0,1.0,1.0,1.0
Martins Rocens,2024-02-02,1500.0,,,,,,,1486.4950703154168,0,,,,
Marton Fucsovics,2026-05-25,1521.0098902705922,0.4,0.0,0.4,5.4,102.5,0.4801587301587301,1508.2901409833144,0,0.0,0.0,0.0,0.0
Martyn Pawelski,2025-01-31,1516.0,1.0,1.0,1.0,,,,1497.869911281273,0,1.0,,,
Matavao Fanguna,2024-02-02,1500.0,,,,,,,1484.0,0,,,,
Mate Valkusz,2024-09-13,1466.7185076460007,0.0,0.0,0.0,6.5,115.5,0.47435897435897434,1471.1254535004066,0,1.0,0.0,0.0,
Matej Dodig,2026-02-06,1484.1091274696093,0.4,0.3333333333333333,0.5,2.6666666666666665,112.0,0.7058201058201058,1467.4079549601622,0,0.0,0.0,1.0,0.0
Matheus Pucinelli De Almeida,2025-01-31,1500.0,,,,,,,1488.3515580774426,0,,,,
Matheus Pucinelli de Almeida,2026-02-06,1500.0,,,,,,,1487.6394252773891,0,,,,
Matias Soto,2026-02-24,1514.3667013598874,1.0,1.0,1.0,3.0,143.0,0.3333333333333333,1498.9925168943498,0,1.0,,,
Matic Kriznik,2024-02-02,1500.0,0.0,0.0,0.0,3.0,63.0,0.375,1468.162497046053,0,0.0,,,
Matteo Arnaldi,2026-05-26,1469.3977206226627,0.3,0.6666666666666666,0.5,4.9,112.9,0.5472619047619047,1489.212256798571,1,0.0,1.0,1.0,0.0
Matteo Berrettini,2026-05-25,1593.2635405764477,0.4,0.0,0.4,5.1,84.6,0.6453703703703704,1605.9832898637255,1,0.0,0.0,0.0,1.0
Matteo Gigante,2025-07-27,1523.4689606440704,0.6,0.6666666666666666,0.5,6.1,128.28571428571428,0.6461846486846488,1522.8872076451728,1,0.0,1.0,0.0,1.0
Matteo Martineau,2024-06-10,1500.0,,,,,,,1483.3914420607475,0,,,,
Matthew Ebden,2024-07-29,1500.0,,,,,,,1493.6062411534604,0,,,,
Matthew Forbes,2024-08-26,1500.0,,,,,,,1481.210169106588,0,,,,
Mattia Bellucci,2026-05-24,1469.2694514003902,0.4,0.6666666666666666,0.4,5.2,105.5,0.6179761904761905,1454.201199829314,0,0.0,1.0,1.0,0.0
Matyas Fuele,2026-02-06,1500.0,,,,,,,1483.2920037637975,0,,,,
Max Hans Rehberg,2024-04-15,1500.0,,,,,,,1483.24543001962,0,,,,
Max Purcell,2024-08-26,1467.6875380849597,0.6,0.3333333333333333,0.4,8.7,100.5,0.6296296296296297,1478.149523227246,1,0.0,1.0,0.0,0.0
Max Schoenhaus,2026-05-18,1500.0,,,,,,,1488.2808850634997,0,,,,
Maxim Mrva,2026-02-06,1516.0,1.0,1.0,1.0,,,,1499.3106639966225,0,1.0,,,
Maxim Shin,2024-02-02,1500.0,,,,,,,1484.0,0,,,,
Maxime Cressy,2024-07-29,1468.716656136258,0.25,0.3333333333333333,0.0,10.25,137.0,0.6352813852813852,1449.925344359593,0,1.0,0.0,0.0,0.0
Maxime Janvier,2024-07-01,1500.0,,,,,,,1484.9564653988982,0,,,,
Maximilian Marterer,2025-05-26,1448.3535884780013,0.5,0.6666666666666666,0.3333333333333333,6.111111111111111,93.71428571428571,0.5643939393939393,1430.300695174886,0,1.0,1.0,0.0,0.0
Maximus Jones,2025-01-31,1484.0,0.0,0.0,,3.0,77.0,0.5833333333333334,1468.0,0,0.0,,,
Mees Rottgering,2026-02-10,1483.2635293579137,0.0,0.0,0.0,0.0,102.0,0.5555555555555556,1465.7858813405282,0,0.0,,,
Menelaos Efstathiou,2025-09-13,1500.0,0.5,0.5,0.5,1.0,78.0,0.4,1499.9447017313291,1,0.0,1.0,0.0,
Mert Alkaya,2026-02-06,1500.0,,,,,,,1516.005531348067,1,,,,
Mert Naci Turker,2025-02-01,1500.0,,,,,,,1516.0,1,,,,
Michael Agwi,2025-09-13,1517.45597185372,0.6,1.0,0.3333333333333333,6.0,95.25,0.47916666666666663,1516.622840137684,0,1.0,1.0,1.0,1.0
Michael Bassem Sobhy,2026-02-06,1500.0,0.5,0.5,0.0,2.0,109.0,0.5,1483.8713556123585,0,1.0,0.0,,
Michael Mmoh,2026-01-09,1539.6807822288,0.6,0.6666666666666666,0.6,7.4,106.9,0.655,1523.7002732148792,0,1.0,1.0,0.0,1.0
Michael Zheng,2026-05-24,1481.662172023528,0.25,0.0,0.3333333333333333,2.75,135.25,0.5267857142857143,1469.6191336285526,0,0.0,0.0,0.0,1.0
Mika Brunold,2026-02-06,1500.0,,,,,,,1514.5160605539565,1,,,,
Mikael Ymer,2025-10-13,1475.0883809245743,0.0,0.0,0.0,2.0,77.0,0.5,1459.6559392623494,0,0.0,0.0,,
Mikhail Kukushkin,2025-01-27,1471.482993516381,0.3333333333333333,0.0,0.4,2.6666666666666665,104.2,0.5515873015873015,1456.3910252176752,0,0.0,0.0,1.0,1.0
Mili Poljicak,2025-07-21,1482.552913365676,0.0,0.0,0.0,5.0,196.0,0.5714285714285714,1470.0786678480167,0,0.0,,,
Milos Raonic,2024-07-29,1540.6052612326357,0.6,0.3333333333333333,0.6666666666666666,17.22222222222222,82.6,0.5535714285714286,1523.1044309716183,0,1.0,0.0,1.0,1.0
MinKyu Song,2024-09-13,1500.0,,,,,,,1484.0,0,,,,
Miomir Kecmanovic,2026-05-27,1520.7721193128532,0.3,0.6666666666666666,0.3,3.0,112.9,0.5794871794871795,1504.9187925210258,0,1.0,0.0,1.0,0.0
Mirza Basic,2026-02-06,1484.2098692327195,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,70.0,0.6363636363636364,1487.8602317975926,0,1.0,0.0,0.0,1.0
Mitchell Krueger,2025-07-14,1463.2716442534875,0.3333333333333333,0.3333333333333333,0.375,6.888888888888889,156.11111111111111,0.5300505050505051,1447.4857397772857,0,0.0,0.0,1.0,0.0
Moez Echargui,2026-02-23,1514.1202251459895,0.5555555555555556,0.0,0.625,5.142857142857143,87.16666666666667,0.7276334776334776,1497.4822876817334,0,0.0,0.0,0.0,1.0
Mohamed Safwat,2025-02-01,1513.1129240314588,0.75,0.6666666666666666,0.75,2.0,216.0,0.6,1511.2330600690052,1,0.0,1.0,0.0,1.0
Moise Kouame,2026-05-26,1476.4654892505678,0.25,0.3333333333333333,0.0,6.25,113.25,0.6194444444444445,1496.0535490623274,1,0.0,0.0,1.0,0.0
Mubarak Shannan Zayid,2026-02-16,1500.0,,,,,,,1483.4558409728688,0,,,,
Muhammad Shoaib,2024-09-14,1484.0,0.0,0.0,,6.0,63.0,0.7777777777777778,1469.5015693313778,0,0.0,,,
Mukund Sasikumar,2025-02-01,1500.0,,,,,,,1516.736306793522,1,,,,
Murkel Dellien,2024-09-13,1516.0,1.0,1.0,1.0,3.0,48.0,,1499.263693206478,0,1.0,,,
Murphy Cassone,2025-07-21,1500.0,,,,,,,1486.5328650952843,0,,,,
Muzammil Murtaza,2025-09-12,1483.5365424911536,0.0,0.0,,,,,1468.260310270262,0,0.0,,,
N.Sriram Balaji,2024-09-14,1516.0,1.0,1.0,,8.0,75.0,,1497.3484205451211,0,1.0,,,
Nam Hoang Ly,2024-02-02,1500.0,1.0,1.0,1.0,0.0,159.0,0.4,1532.0,1,1.0,,,
Nerman Fatic,2025-09-12,1516.0,1.0,1.0,,5.0,146.0,0.25,1496.993863367956,0,1.0,,,
Nicholas David Ionel,2024-02-03,1500.0,,,,,,,1484.0,0,,,,
Nick Hardt,2024-07-15,1500.9164874444327,0.5,0.5,0.5,2.0,122.0,0.41428571428571426,1487.5986191787888,0,0.0,1.0,,
Nick Kyrgios,2026-01-06,1464.701349306029,0.2,0.3333333333333333,0.2,11.0,109.6,0.5803030303030303,1444.9245779605308,0,0.0,1.0,0.0,0.0
Nicolai Budkov Kjaer,2026-04-27,1484.7253743540696,0.4,0.6666666666666666,0.75,5.0,74.5,0.4047619047619048,1480.4522678644698,0,1.0,1.0,0.0,0.0
Nicolas Arseneault,2025-07-27,1500.0,0.0,0.0,0.0,9.0,94.0,0.6666666666666666,1502.064587981749,0,1.0,,,
Nicolas Jarry,2026-02-24,1443.0773157231054,0.4,0.0,0.2,18.2,153.9,0.5917508417508418,1428.6877789495852,0,0.0,0.0,0.0,0.0
Nicolas Mejia,2026-02-06,1419.0880580118462,0.3,0.3333333333333333,0.6,3.0,110.16666666666667,0.583440170940171,1458.8423498134441,1,1.0,0.0,0.0,0.0
Nicolas Moreno De Alboran,2025-05-05,1471.8709858365905,0.4,0.6666666666666666,0.4,5.9,118.22222222222223,0.7213403880070547,1455.3467399255244,0,1.0,1.0,0.0,0.0
Niki Kaliyanda Poonacha,2024-02-03,1500.0,,,,,,,1516.0,1,,,,
Nikolas Sanchez Izquierdo,2024-05-20,1500.0,,,,,,,1485.322597833057,0,,,,
Nikoloz Basilashvili,2026-05-12,1491.1932477282305,0.4,1.0,0.4444444444444444,5.9,92.4,0.4,1483.2498740160327,0,1.0,1.0,1.0,0.0
Nishesh Basavareddy,2026-05-27,1498.075566714215,0.5,0.3333333333333333,0.4,6.8,125.0,0.6015476190476191,1487.5318028520917,0,1.0,0.0,0.0,1.0
Norbert Gombos,2026-02-06,1512.066872304743,0.6,0.6666666666666666,0.6666666666666666,6.25,107.0,0.5555555555555555,1501.1184913013687,0,1.0,0.0,1.0,1.0
Novak Djokovic,2026-05-27,1872.1350682434493,0.7,0.3333333333333333,0.8,6.444444444444445,160.66666666666666,0.6300064133397467,1874.4313865439526,1,1.0,0.0,0.0,1.0
Nuno Borges,2026-05-27,1523.9571767815335,0.4,0.6666666666666666,0.4,4.8,102.3,0.6269841269841271,1539.8105035733608,1,1.0,0.0,1.0,0.0
Ofek Shimanov,2026-02-06,1515.2419611609785,1.0,1.0,1.0,,,,1499.0147832366479,0,1.0,,,
Ognjen Milic,2026-02-06,1500.0,,,,,,,1483.9831004263779,0,,,,
Olaf Pieczkowski,2025-09-12,1500.0,0.0,0.0,0.0,10.0,81.0,0.0,1473.8913759537086,0,0.0,,,
Oleksandr Ovcharenko,2026-02-06,1484.3952805516105,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1501.113421610154,1,1.0,0.0,0.0,
Oleksii Krutykh,2026-02-06,1486.3519310096074,0.3333333333333333,0.3333333333333333,0.0,4.0,132.0,0.5,1470.0726716522724,0,1.0,0.0,0.0,
Oliver Crawford,2025-06-30,1500.0,,,,,,,1483.2302339272892,0,,,,
Oliver Ojakaar,2025-01-31,1532.0,1.0,1.0,1.0,4.5,92.0,1.0,1545.8034754597227,1,1.0,1.0,,
Oliver Tarvet,2025-06-30,1500.0,0.0,0.0,0.0,1.0,137.0,0.4,1514.3799502012428,0,1.0,,,
Olle Wallin,2026-02-06,1501.0219869501711,0.5,0.5,0.5,6.0,125.5,0.45,1500.9488927175928,1,0.0,0.0,1.0,
Omar Jasika,2025-01-13,1486.1408839682597,0.0,0.0,0.0,3.0,131.0,0.5714285714285714,1470.3148555897787,0,0.0,,,
Omni Kumar,2024-08-18,1500.0,,,,,,,1485.210267365637,0,,,,
Orel Kimhi,2025-09-12,1483.274863136646,0.0,0.0,0.0,1.0,111.0,0.6111111111111112,1452.7651894462406,0,0.0,0.0,,
Oscar Otte,2024-06-17,1500.0,,,,,,,1493.4451924421678,0,,,,
Osgar O'Hoisin,2025-01-31,1484.4227027271527,0.0,0.0,0.0,11.0,69.0,0.3333333333333333,1501.1395834874404,1,0.0,,,
Otto Virtanen,2026-04-14,1471.579586877541,0.5,0.3333333333333333,0.2857142857142857,6.444444444444445,105.66666666666667,0.48991013071895423,1470.3567332974042,0,0.0,0.0,1.0,1.0
Pablo Carreno Busta,2026-05-27,1505.8463447513395,0.4,0.3333333333333333,0.4,3.6,118.3,0.4893298059964727,1525.9680208377383,1,1.0,0.0,0.0,1.0
Pablo Llamas Ruiz,2026-05-24,1522.4686753401886,0.4,0.6666666666666666,0.5,1.5,120.77777777777777,0.6010366826156299,1510.3083896862327,0,0.0,1.0,1.0,0.0
Patrick Agbo-Panzo,2025-09-13,1497.9576362822515,0.5,0.5,0.5,,,,1466.8959456697958,0,0.0,0.0,1.0,
Patrick Kypson,2026-05-06,1420.2645508411892,0.2,0.0,0.0,7.1,124.1,0.5655555555555555,1405.7140997317463,0,0.0,0.0,0.0,1.0
Patrick Zahraj,2025-07-14,1500.0,,,,,,,1481.6782567639407,0,,,,
Paul Jubb,2024-07-01,1524.0730274584182,0.75,0.6666666666666666,0.75,3.25,92.75,0.6944444444444445,1506.9498765151995,0,1.0,1.0,1.0,0.0
Pavel Kotov,2025-03-31,1428.7233629676882,0.2,0.0,0.5,5.4,127.7,0.6480816569051864,1416.4616736058272,0,0.0,0.0,0.0,0.0
Pedro Cachin,2024-07-15,1374.141585590971,0.2,0.0,0.2,3.3,112.55555555555556,0.5104761904761904,1368.1023348336448,0,0.0,0.0,0.0,1.0
Pedro Martinez,2026-04-14,1396.1979465440536,0.2,0.0,0.3,1.5,111.3,0.4708333333333334,1387.3650070342312,0,0.0,0.0,0.0,0.0
Petar Jovanovic,2025-01-31,1500.0,0.0,0.0,0.0,,,,1468.0978687257023,0,0.0,,,
Peter Bertran,2025-09-12,1516.0,1.0,1.0,,,,,1498.5100157156135,0,1.0,,,
Peter Buldorini,2025-09-13,1500.0,,,,,,,1482.3266625226952,0,,,,
Petr Nesterov,2025-01-31,1499.1961770197822,0.5,0.5,1.0,2.5,107.5,0.4833333333333333,1484.6528336671502,0,0.0,1.0,,
Petros Chrysochos,2024-02-03,1500.0,,,,,,,1484.0,0,,,,
Petros Tsitsipas,2024-07-29,1500.0,,,,,,,1486.138108559486,0,,,,
Philip Henning,2025-02-01,1467.0500658959872,0.25,0.0,0.5,2.25,107.25,0.38825757575757575,1502.0067258552338,1,1.0,0.0,0.0,1.0
Philip Hjorth,2024-09-14,1500.0,,,,,,,1484.0,0,,,,
Pierre-Hugues Herbert,2026-05-25,1432.1116310867776,0.3,0.0,0.2857142857142857,7.6,99.75,0.5599908424908425,1419.3916875436998,0,0.0,0.0,0.0,0.0
Pijus Vaitiekunas,2025-09-13,1500.0,,,,,,,1515.1750719663823,1,,,,
Quentin Halys,2026-05-27,1504.5932808895739,0.5,0.3333333333333333,0.5,11.4,111.0,0.6877380952380953,1525.8233570668424,1,1.0,0.0,0.0,1.0
Radu Albot,2025-03-31,1484.3849603589672,0.3,0.3333333333333333,0.75,3.2,135.9,0.5118822843822844,1470.195363767125,0,0.0,1.0,0.0,0.0
Radu David Turcanu,2026-03-31,1545.6894125678916,1.0,1.0,1.0,7.0,166.0,0.6923076923076923,1529.5119229703914,0,1.0,1.0,1.0,
Rafael De Alba,2025-02-01,1500.0,,,,,,,1484.0,0,,,,
Rafael Jodar,2026-05-27,1711.9351687728868,0.8,0.6666666666666666,0.8,3.7,114.3,0.6389285714285714,1716.8415579129917,1,1.0,0.0,1.0,1.0
Rafael Nadal,2024-11-19,1582.647165033286,0.6,0.3333333333333333,0.6666666666666666,1.9,130.28571428571428,0.6173721340388006,1561.5361946491307,0,0.0,1.0,0.0,1.0
Ramkumar Ramanathan,2025-02-01,1480.9794192039597,0.3333333333333333,0.3333333333333333,0.0,14.0,96.0,0.5833333333333333,1499.2142647961764,1,0.0,0.0,1.0,
Raphael Calzi,2026-02-06,1500.0,,,,,,,1483.2818589414564,0,,,,
Raphael Collignon,2026-05-25,1582.1312175532776,0.5,0.3333333333333333,0.4444444444444444,6.5,109.8,0.5476190476190477,1592.7742642213636,1,0.0,1.0,0.0,1.0
Raul Brancaccio,2026-05-18,1500.0,,,,,,,1482.2279370051756,0,,,,
Raul Garcia,2025-02-01,1500.0,,,,,,,1484.0,0,,,,
Reda Bennani,2026-03-31,1497.3694845408666,0.5,0.5,0.5,2.5,153.0,0.6770833333333333,1479.2226156755412,0,0.0,1.0,,
Rei Sakamoto,2026-03-21,1448.8616526926944,0.16666666666666666,0.3333333333333333,0.16666666666666666,7.333333333333333,133.66666666666666,0.5968253968253968,1445.937305981186,0,1.0,0.0,0.0,0.0
Reilly Opelka,2026-05-24,1529.557981805117,0.4,0.0,0.25,19.1,103.9,0.7233164983164984,1509.4796939496955,0,0.0,0.0,0.0,1.0
Remy Bertola,2025-10-20,1529.0601963814188,1.0,1.0,1.0,,,,1515.4359291466376,0,1.0,1.0,,
Ricardas Berankis,2024-02-03,1500.0,1.0,1.0,1.0,1.0,175.0,0.8125,1530.5304984710244,1,1.0,,,
Ricardo Rodriguez - Pace,2025-01-31,1500.0,,,,,,,1483.789286722118,0,,,,
Richard Gasquet,2025-05-26,1418.4953090364072,0.4,0.6666666666666666,0.3,4.0,122.6,0.5625226625226625,1434.9870269070095,1,0.0,1.0,0.0,1.0
Rigele Te,2024-09-13,1500.0,,,,,,,1484.7195054836282,0,,,,
Rinky Hijikata,2026-05-25,1465.598893459042,0.4,0.3333333333333333,0.1,4.9,111.4,0.6355379188712522,1460.3754825635388,0,0.0,0.0,1.0,0.0
Robert Strombachs,2025-02-01,1484.0,0.0,0.0,0.0,3.0,75.0,0.625,1516.7023986633528,1,1.0,0.0,,
Roberto Bautista Agut,2026-05-25,1479.0679025046738,0.3,0.3333333333333333,0.3,2.0,96.0,0.5440476190476191,1466.9128686029123,0,0.0,1.0,0.0,0.0
Roberto Carballes Baena,2026-02-17,1462.830801892038,0.3,0.3333333333333333,0.3,2.8,121.8,0.6096681749622925,1446.9321842593433,0,0.0,1.0,0.0,0.0
Roberto Cid Subervi,2025-09-12,1530.5304984710244,1.0,1.0,1.0,,,,1512.4954185802867,0,1.0,1.0,,
Robin Haase,2024-07-29,1500.0,,,,,,,1482.1753697293827,0,,,,
Rodrigo Crespo Piedra,2024-02-02,1500.0,,,,,,,1484.0,0,,,,
Rodrigo Pacheco Mendez,2026-02-25,1516.1546303475484,0.5,0.6666666666666666,0.5,4.333333333333333,115.66666666666667,0.4818121693121693,1503.0914061017825,0,0.0,1.0,1.0,1.0
Romain Arneodo,2025-09-13,1500.3512611155813,0.5,0.5,1.0,3.0,150.0,0.6666666666666666,1484.3350849489232,0,0.0,1.0,,
Roman Andres Burruchaga,2026-05-26,1502.760792138592,0.5,0.3333333333333333,0.5,2.6,107.9,0.6561979686979686,1520.0618247756768,1,0.0,0.0,1.0,0.0
Roman Safiullin,2026-05-25,1449.2084395129223,0.4,0.3333333333333333,0.2,8.1,132.0,0.46212741506859156,1444.4381033975023,0,1.0,0.0,0.0,1.0
Ronan Tashinga Mtisi,2025-01-31,1500.0,,,,,,,1484.0,0,,,,
Rowland Phillips,2025-02-01,1467.3315091622376,0.0,0.0,0.0,2.5,150.0,0.3125,1470.9520152772582,0,1.0,0.0,0.0,
Rubin Statham,2024-09-14,1500.0,,,,,,,1484.6719469132738,0,,,,
Rudolf Molleker,2024-07-15,1500.4799509089319,0.5,0.5,0.5,5.0,81.5,0.7222222222222222,1483.3233228426923,0,0.0,1.0,,
Saba Purtseladze,2025-01-31,1469.1492856996888,0.25,0.3333333333333333,0.25,6.5,114.5,0.4305555555555556,1453.7310749794713,0,0.0,0.0,0.0,1.0
Sanhui Shin,2025-01-31,1500.0,,,,,,,1484.0,0,,,,
Saud Alhogbani,2025-01-31,1500.0,,,,,,,1484.0702863349427,0,,,,
Sebastian Baez,2026-05-26,1531.0748720528052,0.3,0.3333333333333333,0.3,1.4,83.6,0.5671428571428572,1513.7738394157204,0,0.0,0.0,1.0,0.0
Sebastian Dominko,2026-02-06,1500.120111701935,0.5,0.5,1.0,11.5,93.5,0.75,1484.114580353868,0,1.0,0.0,,
Sebastian Fanselow,2024-05-20,1500.0,,,,,,,1482.734698082101,0,,,,
Sebastian Korda,2026-03-24,1717.133626570094,0.8,0.6666666666666666,0.8,9.2,105.1,0.6523809523809523,1691.1915980482768,0,1.0,1.0,0.0,1.0
Sebastian Ofner,2026-05-26,1452.1381269512633,0.2,0.3333333333333333,0.3,6.9,94.6,0.566565934065934,1444.5829469032333,0,0.0,1.0,0.0,1.0
Seongchan Hong,2024-09-13,1478.3663307296626,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.6666666666666665,102.16666666666667,0.6601851851851852,1495.3027975925686,1,1.0,0.0,1.0,0.0
Sergey Fomin,2025-09-13,1453.5318657773553,0.0,0.0,0.0,7.5,117.0,0.6840277777777778,1440.733255135025,0,0.0,0.0,0.0,
Shintaro Mochizuki,2026-02-17,1379.389615970103,0.2,0.0,0.2,3.6,101.5,0.5767682317682318,1372.9189401175847,0,0.0,0.0,0.0,0.0
Sho Shimabukuro,2026-03-05,1484.6483006169617,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.166666666666666,90.83333333333333,0.35000000000000003,1469.820339818075,0,0.0,1.0,0.0,0.0
Siddharth Vishwakarma,2024-09-14,1500.0,,,,,,,1482.921141613742,0,,,,
Sina Moghimi,2024-03-15,1500.0,1.0,1.0,1.0,0.0,169.0,0.6,1500.0,1,0.0,,,
Siu Chi Nicholas Cheng,2026-02-06,1500.0,,,,,,,1483.2852731972737,0,,,,
Skander Mansouri,2024-09-13,1500.0,0.0,0.0,0.0,1.0,89.0,0.2,1499.2977576538547,0,1.0,,,
Soonwoo Kwon,2026-02-06,1479.5109496502953,0.4,0.6666666666666666,0.375,4.75,103.33333333333333,1.0205662393162394,1510.90891643181,1,1.0,1.0,0.0,1.0
Stan Wawrinka,2026-05-25,1468.9705404264503,0.4,0.3333333333333333,0.2,6.3,99.2,0.6236363636363637,1453.2204719015342,0,0.0,1.0,0.0,0.0
Stefan Dostanic,2025-08-24,1498.7357907403382,0.5,0.5,0.5,4.5,118.5,0.6875,1481.8243369521708,0,0.0,1.0,,
Stefan Palosi,2026-02-06,1500.0,,,,,,,1484.669197687463,0,,,,
Stefano Napolitano,2024-07-15,1493.57996314288,0.5,0.6666666666666666,0.6666666666666666,6.75,132.25,0.575,1476.2925216597678,0,0.0,0.0,1.0,1.0
Stefanos Sakellaridis,2026-04-03,1490.3348164368604,0.42857142857142855,0.3333333333333333,1.0,6.0,111.4,0.6922222222222223,1476.98030912361,0,1.0,0.0,0.0,0.0
Stefanos Tsitsipas,2026-05-26,1600.581213461881,0.4,0.3333333333333333,0.5,5.9,108.5,0.7571428571428571,1610.5430723626516,1,0.0,1.0,0.0,0.0
Stephen Slocombe,2025-09-12,1500.0,,,,,,,1483.263693206478,0,,,,
Steve Johnson,2024-02-05,1500.0,,,,,,,1483.554999111299,0,,,,
Steven Diez,2024-01-01,1500.0,0.0,0.0,0.0,0.0,77.0,0.5,1468.7653232095577,0,0.0,,,
Strong Kirchheimer,2024-08-19,1500.0,,,,,,,1481.6522965409442,0,,,,
Stylianos Christodoulou,2025-09-13,1530.8554887388268,1.0,1.0,1.0,7.0,60.0,1.0,1514.8407569829856,0,1.0,1.0,,
Sumit Nagal,2026-04-13,1377.847172487588,0.2,0.3333333333333333,0.3,1.1,111.4,0.916169386169386,1373.340492742611,0,0.0,0.0,1.0,1.0
Sylvestre Monnou,2025-02-01,1500.0,,,,,,,1514.596089605182,1,,,,
Taha Baadi,2026-04-01,1523.5721672785558,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,102.33333333333333,0.4166666666666667,1511.1882947629626,0,1.0,0.0,1.0,1.0
Tallon Griekspoor,2026-05-26,1553.8544590249548,0.4,0.3333333333333333,0.4,7.5,110.9,0.5988888888888888,1534.0399228490467,0,0.0,0.0,1.0,0.0
Taro Daniel,2025-09-17,1336.6641700143691,0.2,0.0,0.2,4.2,111.1,0.4972222222222222,1377.6510293641088,1,1.0,0.0,0.0,0.0
Taylor Fritz,2026-05-24,1693.6296154377355,0.5,0.3333333333333333,0.4,13.0,106.0,0.7214646464646464,1668.6485757703085,0,0.0,0.0,1.0,1.0
Tennys Sandgren,2024-02-05,1500.0,,,,,,,1483.5705059253085,0,,,,
Terence Atmane,2026-05-25,1540.9539043252564,0.4,0.3333333333333333,0.5,6.0,103.3,0.5898809523809524,1526.8968126570678,0,0.0,0.0,1.0,0.0
Thanapet Chanta,2025-01-31,1484.0,0.0,0.0,,4.0,63.0,0.6666666666666666,1468.736306793522,0,0.0,,,
Thanasi Kokkinakis,2026-05-27,1597.4099405708762,0.6,0.6666666666666666,0.42857142857142855,17.22222222222222,185.77777777777777,0.657070707070707,1577.2882644844774,0,1.0,0.0,1.0,1.0
Theo Papamalamis,2024-11-03,1500.0,,,,,,,1484.8371680288735,0,,,,
Thiago Agustin Tirante,2026-05-27,1619.6656161553828,0.6,0.3333333333333333,0.6,6.3,101.2,0.7074074074074074,1636.6077920813132,1,1.0,0.0,0.0,1.0
Thiago Monteiro,2026-02-18,1422.5120005357928,0.2,0.0,0.4,7.1,152.0,0.5165047233468286,1415.5723826238782,0,0.0,0.0,0.0,1.0
Thiago Seyboth Wild,2026-02-10,1473.749420168449,0.4,0.6666666666666666,0.5,4.8,111.5,0.47710317460317464,1455.9947815880096,0,0.0,1.0,1.0,0.0
Thijs Boogaard,2026-02-11,1500.0,,,,,,,1482.0670355329225,0,,,,
Thomas Faurel,2026-05-26,1500.0,,,,,,,1492.6862247929757,0,,,,
Thomas Yaka Kofi Setodji,2025-02-01,1529.8278203282016,0.75,1.0,0.75,4.75,87.0,0.3888888888888889,1511.5929747359849,0,1.0,1.0,0.0,1.0
Tim van Rijthoven,2024-06-10,1500.0,,,,,,,1484.1038947031182,0,,,,
Timofey Skatov,2026-04-01,1478.5750369068642,0.4444444444444444,0.0,0.6666666666666666,2.5555555555555554,142.33333333333334,0.5598544973544973,1461.3574943353358,0,0.0,0.0,0.0,0.0
Titouan Droguet,2026-05-24,1527.7606453143449,0.7,0.3333333333333333,0.5,11.2,106.5,0.6135802469135803,1517.8487745707728,0,0.0,0.0,1.0,1.0
Toby Samuel,2026-05-25,1500.0,,,,,,,1493.8358254951534,0,,,,
Tomas Barrios Vera,2026-03-21,1425.0619103405595,0.4,0.0,0.2,2.6,112.1,0.6100579975579976,1414.0433061518188,0,0.0,0.0,0.0,1.0
